file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,,tt_ratio,word_length,word_count,individual
mod_r2_guide_24_conversation_j.txt,17.9,0,35.7,160.7,53.6,0,0,17.9,53.6,17.9,35.7,0,17.9,0,0,0,0,0,0,0,0,267.9,35.7,53.6,17.9,0,0,0,0,0,0,0,35.7,0,0,35.7,17.9,53.6,17.9,0,0,0,0,17.9,0,0,0,0,0,17.9,53.6,0,17.9,0,0,89.3,107.1,0,178.6,0,0,0,0,0,0,17.9,0,0,17.9,17.9,0,53.6,0,0,0,0,0,53.6,0,196.4,35.7,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,17.9,0,17.9,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,17.9,0,17.9,35.7,0,0,0,0,0,10.8,-5.14,1.42,11.91,-0.92,                          mod_r2_guide_24_conversation_j.txt,11.5,4.5,56,Guide3t
mod_r2_guide_3_conversation_a.txt,40.5,0,27,135.1,54.1,0,0,0,54.1,0,0,0,0,0,0,0,0,13.5,0,0,0,310.8,121.6,40.5,13.5,0,0,0,0,0,0,0,27,13.5,13.5,67.6,0,27,0,13.5,0,0,13.5,0,0,0,0,13.5,27,0,40.5,13.5,0,0,0,40.5,108.1,40.5,135.1,0,13.5,0,0,0,0,0,0,27,0,0,0,27,0,0,0,13.5,0,54.1,0,256.8,13.5,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,40.5,0,13.5,0,13.5,0,0,0,0,0,0,13.5,0,27,13.5,0,0,0,0,-5.9,-5.28,-8.82,5.97,4.82,                           mod_r2_guide_3_conversation_a.txt,14.3,4.3,74,Guide1t
mod_r2_guide_4_conversation_e.txt,37,37,0,185.2,37,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,259.3,37,37,0,0,0,0,0,0,0,0,74.1,0,0,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,37,37,148.1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,37,0,111.1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,15,-5.73,1.91,-6.61,-3.63,                           mod_r2_guide_4_conversation_e.txt,6.5,4.1,27,Guide2t
mod_r2_guide_5_conversation_e.txt,27,0,0,162.2,54.1,27,0,0,54.1,0,0,0,0,27,0,0,0,27,0,0,0,324.3,81.1,0,0,0,0,0,0,0,0,0,0,27,27,27,0,0,0,0,27,0,27,27,0,0,0,27,27,0,54.1,0,27,0,0,0,108.1,0,162.2,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,108.1,81.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,27,27,0,0,27,0,0,21.11,-5.73,-16.23,6.26,17.36,                           mod_r2_guide_5_conversation_e.txt,8.3,4.1,37,Guide2t
mod_r2_guide_6_conversation_e.txt,34.5,11.5,11.5,183.9,34.5,11.5,23,0,34.5,0,0,0,0,11.5,0,0,0,23,23,0,0,264.4,80.5,23,23,11.5,0,0,0,0,0,0,23,11.5,11.5,23,0,0,0,0,0,0,23,0,0,0,0,0,0,11.5,23,23,0,0,0,69,80.5,23,183.9,0,23,0,0,0,0,11.5,0,11.5,0,0,0,0,0,0,0,0,34.5,80.5,0,229.9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,11.5,0,0,11.5,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,11.5,34.5,0,0,0,0,0,0,0,11.5,11.5,23,0,0,11.5,11.5,0,19.81,-4.46,-5.4,-6.61,10.74,                           mod_r2_guide_6_conversation_e.txt,15.8,4.3,87,Guide2t
mod_r2_guide_7_conversation_e.txt,7.4,0,7.4,96.3,88.9,0,7.4,0,22.2,0,0,0,7.4,0,0,0,7.4,14.8,14.8,0,0,325.9,103.7,14.8,14.8,0,0,0,0,0,0,0,22.2,7.4,29.6,51.9,0,14.8,0,0,0,0,7.4,0,0,14.8,0,7.4,0,0,29.6,14.8,14.8,7.4,0,59.3,111.1,14.8,125.9,0,0,0,0,0,0,7.4,7.4,0,0,0,0,22.2,0,0,0,0,7.4,81.5,0,237,37,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,7.4,0,0,7.4,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,29.6,0,0,44.4,0,0,0,0,0,0,0,51.9,0,7.4,22.2,0,0,0,0,11.43,-5.24,-11.26,-3.08,5.78,                           mod_r2_guide_7_conversation_e.txt,21.5,4.6,135,Guide2t
mod_r2_guide_8_conversation_e.txt,14.9,0,14.9,164.2,29.9,0,0,29.9,74.6,0,0,0,14.9,0,0,0,14.9,14.9,14.9,0,0,223.9,59.7,59.7,0,14.9,0,0,0,0,0,0,0,14.9,0,44.8,0,29.9,0,0,0,0,0,29.9,0,0,0,29.9,14.9,14.9,44.8,14.9,29.9,14.9,0,74.6,119.4,14.9,164.2,0,0,14.9,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,14.9,29.9,0,179.1,29.9,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,0,0,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,29.9,0,0,0,0,0,0,29.9,14.9,29.9,44.8,44.8,0,0,0,0,36.46,-5.06,-5.83,0.5,0.9,                           mod_r2_guide_8_conversation_e.txt,12,4.4,67,Guide2t
mod_r2_guide_9_conversation_e.txt,0,0,0,147.5,32.8,0,16.4,32.8,32.8,16.4,0,0,16.4,16.4,0,0,16.4,16.4,0,0,0,377,49.2,32.8,0,0,16.4,0,0,0,0,0,32.8,0,32.8,16.4,0,16.4,0,0,0,0,0,16.4,0,0,0,0,0,16.4,32.8,0,16.4,16.4,0,65.6,65.6,0,163.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,180.3,114.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0,32.8,16.4,0,16.4,0,16.4,0,0,44.57,-2.58,-7.32,-2.7,-1.14,                           mod_r2_guide_9_conversation_e.txt,12.5,4.5,61,Guide2t
mod_r3_guide_1_conversation_a.txt,22,11,22,153.8,44,0,11,11,54.9,11,0,0,22,0,0,11,11,11,0,0,22,285.7,76.9,22,0,22,11,0,0,0,0,0,33,0,11,65.9,0,11,0,0,0,11,0,11,0,0,0,0,0,11,22,0,11,11,0,65.9,120.9,11,142.9,11,0,0,0,0,0,0,0,11,0,11,0,33,0,0,0,0,11,33,0,208.8,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,33,11,0,0,0,0,11,0,11,11,22,11,0,22,0,0,43.29,-2.64,-3.72,0.41,-1.96,                           mod_r3_guide_1_conversation_a.txt,17.8,4.5,91,Guide1t
mod_r3_guide_1_conversation_e.txt,0,0,20.4,163.3,81.6,0,0,0,40.8,61.2,0,0,0,0,0,0,0,0,20.4,0,0,183.7,81.6,81.6,0,0,0,0,0,0,0,0,20.4,20.4,0,81.6,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,81.6,0,0,0,81.6,122.4,20.4,183.7,0,0,0,0,0,0,0,0,0,20.4,0,0,20.4,0,0,0,0,20.4,0,0,122.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,61.2,20.4,0,0,0,0,0,0,0,0,0,20.4,20.4,0,20.4,0,0,20.4,20.4,0,4.93,-5.73,-8.08,21.22,-3.63,                           mod_r3_guide_1_conversation_e.txt,9.8,3.9,49,Guide2t
mod_r3_guide_1_conversation_j.txt,16.4,0,16.4,114.8,32.8,0,16.4,0,49.2,0,16.4,0,0,0,0,0,0,16.4,0,0,0,344.3,32.8,16.4,49.2,0,0,16.4,0,0,0,0,0,16.4,0,16.4,0,32.8,0,0,0,0,0,0,0,0,0,0,0,16.4,49.2,0,0,0,0,82,82,16.4,147.5,0,0,0,0,0,0,32.8,0,0,0,0,16.4,16.4,32.8,0,0,0,16.4,98.4,0,278.7,65.6,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,16.4,16.4,16.4,0,0,0,0,0,-0.99,-1.07,-4.64,1.2,-3.63,                           mod_r3_guide_1_conversation_j.txt,13,4.1,61,Guide3t
mod_r3_guide_10_conversation_a.txt,0,0,27,162.2,54.1,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,432.4,27,27,0,0,0,0,0,0,0,0,108.1,0,0,108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,81.1,81.1,27,162.2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,27,0,189.2,81.1,108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,-8.1,-5.73,2.34,-6.61,-3.63,                          mod_r3_guide_10_conversation_a.txt,8,4.9,37,Guide1t
mod_r3_guide_10_conversation_e.txt,0,0,16.9,203.4,84.7,0,0,0,16.9,0,0,0,0,0,0,0,0,33.9,16.9,0,0,254.2,50.8,16.9,0,16.9,0,0,0,0,0,0,33.9,16.9,33.9,50.8,0,16.9,0,0,16.9,0,0,0,0,0,0,0,0,0,67.8,16.9,0,0,0,50.8,118.6,50.8,152.5,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,50.8,0,220.3,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,16.9,0,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,0,16.9,0,0,0,0,0,7.28,-4.97,-14.37,5.5,-3.63,                          mod_r3_guide_10_conversation_e.txt,11,4.3,59,Guide2t
mod_r3_guide_10_conversation_j.txt,77.9,13,0,207.8,90.9,0,0,26,51.9,0,0,0,13,0,0,0,26,51.9,0,0,0,220.8,26,13,0,0,0,0,0,0,0,0,13,13,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,39,51.9,0,0,26,0,64.9,142.9,0,194.8,0,13,0,0,0,0,0,0,39,26,26,0,26,0,0,0,0,13,51.9,0,129.9,64.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,13,13,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,103.9,13,0,39,0,0,78.62,-5.73,-4.05,-6.61,-3.63,                          mod_r3_guide_10_conversation_j.txt,13,4,77,Guide3t
mod_r3_guide_11_conversation_a.txt,0,0,41.2,195.9,113.4,0,10.3,20.6,41.2,30.9,0,0,20.6,0,0,20.6,10.3,30.9,10.3,0,0,154.6,51.5,30.9,10.3,0,0,10.3,10.3,0,0,0,30.9,10.3,10.3,30.9,10.3,30.9,0,0,0,0,0,10.3,0,0,0,0,10.3,10.3,61.9,10.3,10.3,10.3,10.3,82.5,154.6,10.3,195.9,0,10.3,0,0,0,0,10.3,0,0,0,0,0,41.2,0,0,0,0,20.6,61.9,0,72.2,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,10.3,0,10.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,10.3,41.2,0,0,0,0,0,10.3,20.6,72.2,10.3,10.3,20.6,0,10.3,0,0,57.25,-3.48,1.45,0.76,-2.06,                          mod_r3_guide_11_conversation_a.txt,17.3,4.1,97,Guide1t
mod_r3_guide_11_conversation_e.txt,12.8,0,25.6,128.2,38.5,0,0,12.8,25.6,0,0,0,0,0,0,0,0,12.8,0,0,0,269.2,76.9,51.3,25.6,38.5,12.8,0,0,0,0,0,12.8,0,12.8,25.6,12.8,0,0,12.8,0,0,0,12.8,0,0,0,12.8,0,12.8,12.8,12.8,12.8,0,0,76.9,102.6,12.8,153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,51.3,0,230.8,12.8,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,25.6,12.8,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,25.6,0,0,25.6,12.8,0,0,0,0,0,0,12.8,12.8,0,12.8,12.8,0,12.8,0,0,-6.36,-0.71,-3.36,-0.78,-1.68,                          mod_r3_guide_11_conversation_e.txt,14.8,4.5,78,Guide2t
mod_r3_guide_11_conversation_j.txt,0,0,0,40,40,0,0,0,40,80,0,0,0,0,0,0,40,40,0,0,0,280,40,40,80,0,0,0,0,0,0,0,40,80,0,80,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,40,0,40,80,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,160,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,0,0,0,0,0,0,0,40,0,0,0,0,75.07,-3.1,-23.65,-6.61,21.37,                          mod_r3_guide_11_conversation_j.txt,5.8,3.8,25,Guide3t
mod_r3_guide_12_conversation_a.txt,0,0,66.7,100,66.7,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,333.3,133.3,66.7,0,0,0,0,0,0,0,0,0,0,66.7,33.3,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,66.7,66.7,33.3,100,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,33.3,66.7,0,166.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86,-5.73,-20.53,9.27,-3.63,                          mod_r3_guide_12_conversation_a.txt,6,4.5,30,Guide1t
mod_r3_guide_12_conversation_e.txt,0,0,0,173.9,87,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,217.4,130.4,0,0,0,0,0,0,0,0,0,0,43.5,43.5,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,87,87,0,217.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,217.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,14.62,-5.73,-24.24,-6.61,-3.63,                          mod_r3_guide_12_conversation_e.txt,5.3,4.7,23,Guide2t
mod_r3_guide_12_conversation_j.txt,0,12.7,12.7,101.3,25.3,0,0,0,25.3,0,12.7,0,0,0,0,0,0,0,0,0,0,303.8,63.3,50.6,0,25.3,0,12.7,0,0,0,12.7,0,0,0,12.7,12.7,12.7,0,0,12.7,0,0,0,0,0,12.7,0,0,0,25.3,25.3,0,0,0,63.3,75.9,25.3,139.2,12.7,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,12.7,0,25.3,75.9,0,265.8,12.7,88.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,12.7,50.6,0,0,0,0,0,0,0,25.3,12.7,0,0,0,0,12.7,0,-11.99,-2.26,4.94,2.44,-3.63,                          mod_r3_guide_12_conversation_j.txt,15.3,4.2,79,Guide3t
mod_r3_guide_13_conversation_a.txt,14.1,0,14.1,140.8,14.1,14.1,0,0,70.4,0,0,0,0,0,0,14.1,0,0,28.2,0,0,323.9,70.4,28.2,28.2,14.1,14.1,0,0,0,0,0,28.2,0,14.1,14.1,0,0,0,0,0,0,0,14.1,0,0,0,0,0,0,0,28.2,14.1,0,0,42.3,98.6,28.2,140.8,14.1,0,0,0,0,0,0,0,14.1,0,0,0,14.1,0,0,0,0,28.2,56.3,0,253.5,28.2,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,14.1,0,0,0,0,0,0,14.1,14.1,14.1,0,0,14.1,14.1,0,0,1.71,-1.47,-2.01,-6.61,-1.49,                          mod_r3_guide_13_conversation_a.txt,13.8,4.6,71,Guide1t
mod_r3_guide_13_conversation_e.txt,26.3,0,0,210.5,78.9,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,236.8,52.6,52.6,0,0,0,0,0,0,0,0,26.3,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,52.6,0,0,0,0,0,131.6,105.3,0,236.8,0,26.3,0,0,0,0,0,0,0,26.3,52.6,0,52.6,0,0,0,0,26.3,0,0,157.9,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,26.3,0,0,0,0,0,0,0,52.6,0,78.9,0,0,0,0,0,-5.18,-5.73,2.8,-6.61,-3.63,                          mod_r3_guide_13_conversation_e.txt,7.5,4.1,38,Guide2t
mod_r3_guide_13_conversation_j.txt,0,0,41.7,166.7,125,41.7,0,0,41.7,0,41.7,0,0,0,0,0,41.7,83.3,0,0,0,208.3,0,41.7,0,0,0,0,0,0,0,0,0,41.7,0,41.7,0,83.3,0,0,0,0,41.7,0,0,0,0,0,0,0,166.7,0,0,41.7,0,41.7,166.7,0,166.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,41.7,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,108.95,-5.73,-13.3,13.24,22.42,                          mod_r3_guide_13_conversation_j.txt,5.5,4.6,24,Guide3t
mod_r3_guide_14_conversation_a.txt,33.1,24.8,16.5,148.8,41.3,0,8.3,16.5,49.6,16.5,8.3,8.3,0,0,0,0,0,8.3,8.3,0,0,247.9,90.9,0,8.3,24.8,0,0,0,0,0,0,8.3,0,8.3,16.5,8.3,0,0,0,8.3,0,8.3,0,0,0,16.5,8.3,0,24.8,16.5,33.1,0,0,0,33.1,115.7,16.5,181.8,16.5,0,0,0,0,0,0,8.3,0,0,0,0,24.8,0,0,8.3,8.3,16.5,57.9,0,206.6,16.5,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,0,0,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,16.5,0,0,16.5,16.5,0,0,0,0,0,0,0,33.1,0,33.1,0,0,0,8.3,0,17.41,-4.35,-1.82,-2.67,1.54,                          mod_r3_guide_14_conversation_a.txt,21.8,4.2,121,Guide1t
mod_r3_guide_14_conversation_e.txt,20.6,0,10.3,123.7,20.6,0,0,10.3,41.2,10.3,0,0,0,0,10.3,10.3,10.3,30.9,20.6,0,0,299,92.8,30.9,10.3,0,0,10.3,0,0,0,0,51.5,0,41.2,30.9,0,10.3,0,0,0,0,0,0,0,0,0,10.3,0,0,41.2,20.6,0,10.3,0,51.5,61.9,10.3,123.7,0,0,0,0,0,0,0,0,10.3,10.3,0,0,0,0,0,0,0,20.6,72.2,0,206.2,41.2,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,10.3,0,10.3,0,0,10.3,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,20.6,0,0,0,0,0,0,10.3,20.6,0,30.9,10.3,0,0,0,0,31.99,-3.48,-9.33,-4.15,-3.63,                          mod_r3_guide_14_conversation_e.txt,17.8,4.4,97,Guide2t
