file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,,tt_ratio,word_length,word_count,individual
guide_text_48.txt,18.1,0,24.1,72.3,12,0,6,6,6,12,0,0,0,6,6,0,0,6,30.1,0,0,349.4,114.5,72.3,18.1,12,0,6,0,0,0,0,72.3,0,6,24.1,6,6,0,6,0,0,0,18.1,0,6,6,0,0,0,12,42.2,24.1,0,0,72.3,30.1,6,102.4,0,0,0,0,0,0,12,6,12,0,0,0,6,0,0,0,0,30.1,48.2,0,204.8,48.2,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30.1,24.1,0,6,0,0,6,12,0,24.1,12,18.1,6,0,0,0,0,-2.63,-3.48,2.85,-2.43,1.06,,28.3,4.8,166,HotelConcierge
guide_text_480.txt,0,0,76.9,153.8,38.5,0,0,0,76.9,38.5,0,0,0,0,0,0,0,76.9,38.5,0,0,269.2,153.8,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,38.5,0,0,0,0,115.4,0,153.8,0,0,0,0,0,0,0,0,0,0,0,0,38.5,38.5,0,0,0,0,76.9,0,230.8,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,38.5,76.9,0,38.5,38.5,0,0,0,0,0,0,76.9,0,38.5,0,0,0,0,0,29.15,-5.73,-10.02,-6.61,-3.63,,5.5,3.3,26,RoomService
guide_text_481.txt,0,0,0,181.8,90.9,45.5,0,0,136.4,0,0,0,0,0,0,0,0,45.5,0,0,0,272.7,45.5,0,45.5,0,0,0,0,0,0,0,45.5,45.5,0,45.5,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,227.3,0,181.8,0,0,0,0,0,0,0,0,0,0,0,0,136.4,45.5,0,0,0,0,45.5,0,136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,0,0,25.48,-4.23,-11.44,4.22,-3.63,,5,3.8,22,RoomService
guide_text_482.txt,0,0,31.3,125,62.5,31.3,0,0,31.3,62.5,0,0,0,0,0,0,31.3,0,0,0,0,187.5,93.8,0,0,0,0,0,0,0,0,0,31.3,0,93.8,31.3,0,0,0,0,0,0,0,0,0,31.3,0,0,0,0,0,0,31.3,31.3,0,31.3,93.8,0,218.8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,0,0,0,0,0,0,0,31.3,0,0,0,0,31.3,0,0,61.62,-5.73,-26.21,-6.61,6.45,,7.5,4.6,32,TouristAssistant
guide_text_483.txt,20,20,40,140,60,0,0,0,20,0,0,0,0,0,0,20,0,20,0,0,0,280,80,40,0,0,0,0,0,0,0,0,20,0,20,20,20,0,0,0,20,0,0,20,0,0,0,0,0,0,40,0,20,0,0,40,80,0,180,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,20,0,0,80,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,20,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,20,0,0,0,0,0,0,0,20,80,0,0,0,0,0,8.24,-5.73,-4.66,2.92,-0.6,,10.8,4.6,50,HotelConcierge
guide_text_484.txt,0,0,0,166.7,133.3,33.3,0,0,100,0,0,0,33.3,33.3,0,0,0,66.7,0,0,0,166.7,33.3,0,0,0,0,0,0,0,0,0,0,33.3,33.3,66.7,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,100,0,0,0,0,33.3,233.3,0,166.7,0,0,0,0,0,0,33.3,0,0,0,0,0,100,33.3,0,0,0,33.3,0,0,66.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,66.7,0,0,0,0,0,0,0,33.3,33.3,0,0,0,0,0,0,64.45,-5.73,-22.14,1.33,17.21,,6.8,3.6,30,RoomService
guide_text_485.txt,0,0,0,104.7,69.8,23.3,0,0,23.3,23.3,0,0,0,0,0,0,0,23.3,11.6,0,0,348.8,81.4,23.3,0,0,0,0,0,0,0,0,46.5,0,0,11.6,11.6,23.3,0,0,0,0,0,0,0,0,11.6,0,0,0,46.5,23.3,0,0,0,34.9,93,11.6,116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,58.1,0,255.8,34.9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,11.6,0,11.6,0,11.6,0,0,0,0,11.6,0,0,0,11.6,0,0,34.9,0,0,4.62,-5.73,3.54,-1.07,-3.63,,16.5,4.2,86,HotelConcierge
guide_text_486.txt,24.4,0,0,122,73.2,0,0,0,146.3,0,0,0,0,0,0,0,0,48.8,0,0,0,122,73.2,0,24.4,24.4,0,0,0,0,0,0,0,0,24.4,73.2,24.4,24.4,0,0,0,0,24.4,0,0,0,24.4,0,0,0,73.2,24.4,0,0,0,24.4,243.9,0,195.1,0,0,0,0,0,0,48.8,24.4,0,0,0,0,48.8,0,0,0,0,0,24.4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,24.4,0,0,0,0,0,0,0,24.4,73.2,24.4,24.4,24.4,0,0,0,15.17,-3.84,-10.36,-0.8,11.62,,8.3,4.2,41,TouristAssistant
guide_text_487.txt,0,0,34.5,206.9,103.4,34.5,0,0,103.4,34.5,0,0,0,34.5,0,0,0,34.5,0,0,0,172.4,103.4,0,0,0,0,0,0,0,0,0,0,0,69,34.5,0,34.5,0,0,0,0,34.5,0,0,0,0,0,0,0,69,0,0,0,0,0,206.9,0,206.9,0,0,0,0,0,0,0,0,0,0,34.5,0,34.5,0,0,0,0,0,34.5,0,137.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,43.6,-5.73,-21.27,1.6,17.93,,6.3,4,29,HotelConcierge
guide_text_488.txt,0,0,71.4,214.3,0,0,0,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,142.9,0,71.4,0,0,0,0,0,0,0,0,0,71.4,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,142.9,0,0,0,0,0,214.3,142.9,0,214.3,0,0,0,0,0,0,0,0,0,71.4,71.4,0,214.3,0,0,0,0,71.4,0,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-5.73,-23.49,-6.61,-3.63,,3.3,3.6,14,Booking
guide_text_489.txt,0,0,66.7,200,133.3,0,0,0,66.7,0,0,0,0,66.7,0,0,0,66.7,0,0,0,133.3,66.7,0,66.7,0,66.7,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,66.7,0,0,0,0,66.7,200,66.7,266.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,57.25,9.29,-18.63,-6.61,-3.63,,3.5,4.7,15,HotelConcierge
guide_text_49.txt,27,0,72.1,234.2,135.1,0,9,18,0,18,0,9,0,0,0,0,0,9,9,0,0,171.2,27,18,0,0,0,0,0,0,0,0,18,9,0,54.1,18,18,0,27,0,0,0,0,0,0,0,0,0,18,27,45,0,0,0,72.1,135.1,9,225.2,9,0,0,0,0,0,0,36,0,0,0,0,45,9,0,0,9,9,18,0,117.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,18,0,0,0,0,0,0,0,9,36,0,45,0,0,9,0,0,25.66,-5.73,-3.42,9.97,-3.63,,19.8,4.1,111,HotelConcierge
guide_text_490.txt,111.1,0,0,111.1,111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1,111.1,0,0,0,0,0,0,0,0,0,0,0,111.1,111.1,0,0,0,111.1,0,0,0,0,0,0,0,0,111.1,0,0,111.1,0,0,0,0,111.1,0,111.1,0,0,0,0,0,0,0,0,111.1,0,0,0,0,0,0,0,0,0,0,0,0,111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1,0,0,0,0,0,0,0,3.81,-5.73,-38.02,43.9,-3.63,,2.3,4.8,9,TouristAssistant
guide_text_491.txt,58.8,58.8,0,235.3,117.6,0,0,0,58.8,0,0,0,0,0,0,0,58.8,0,0,0,0,176.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6,0,0,0,0,0,0,0,0,0,0,0,0,117.6,0,0,58.8,0,0,176.5,0,235.3,0,0,0,0,0,0,0,0,58.8,0,0,0,0,117.6,0,0,0,58.8,0,0,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,58.8,0,0,0,0,0,0,0,176.5,0,58.8,0,0,0,0,0,122.74,-5.73,0.97,21.41,-3.63,,4.3,3.7,17,HotelConcierge
guide_text_492.txt,27,27,0,108.1,108.1,0,0,0,54.1,0,0,0,0,0,0,0,0,0,0,0,0,135.1,81.1,0,27,0,0,27,0,0,0,0,0,27,81.1,108.1,27,27,0,54.1,0,0,27,0,0,0,0,0,0,0,27,54.1,0,0,0,27,162.2,27,162.2,0,0,0,0,0,0,27,0,81.1,0,0,0,0,0,0,0,0,0,27,0,81.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,0,0,54.1,0,0,0,0,0,0,0,0,54.1,0,27,0,0,0,0,0,6.94,0.17,-36.74,24.4,13.27,,7,3.8,37,FlightAttendent
guide_text_493.txt,0,0,0,200,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,43.97,-5.73,32.33,17.2,-3.63,,2.5,3.3,10,HotelConcierge
guide_text_494.txt,0,0,18.2,145.5,90.9,18.2,0,0,72.7,18.2,0,0,0,0,0,0,0,18.2,0,0,0,254.5,72.7,36.4,18.2,18.2,0,0,0,0,0,0,0,18.2,0,36.4,0,18.2,0,0,0,0,18.2,0,0,0,0,18.2,0,0,36.4,0,0,0,0,36.4,181.8,0,163.6,0,0,0,0,0,0,54.5,0,18.2,0,18.2,18.2,90.9,18.2,0,0,0,36.4,18.2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,18.2,0,0,0,0,0,0,18.2,18.2,0,0,0,0,0,0,0,6.56,-4.32,-6.29,-2.28,7.74,,11,4.1,55,HotelConcierge
guide_text_495.txt,0,0,62.5,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.5,0,62.5,125,62.5,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,62.5,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,125,0,0,0,0,0,0,62.5,0,0,0,0,62.5,0,62.5,0,0,62.5,0,0,-9.86,1.16,5.31,-6.61,-3.63,,3.5,3.9,16,HotelConcierge
guide_text_496.txt,0,0,10.2,122.4,71.4,0,10.2,0,20.4,0,20.4,0,10.2,10.2,0,0,10.2,20.4,20.4,0,0,285.7,61.2,20.4,0,0,10.2,10.2,0,0,0,0,20.4,0,0,30.6,10.2,51,0,0,10.2,0,0,10.2,0,0,0,0,0,0,81.6,20.4,10.2,10.2,0,20.4,91.8,10.2,132.7,0,0,0,0,0,0,0,0,10.2,0,0,0,20.4,0,0,0,0,10.2,10.2,0,214.3,40.8,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,10.2,0,40.8,10.2,40.8,0,0,0,10.2,0,10.2,20.4,0,30.6,10.2,0,0,0,0,30.23,-1.88,0.65,10.4,-2.08,,17.5,4.2,98,HotelConcierge
guide_text_497.txt,27,0,27,135.1,54.1,0,27,0,135.1,27,0,0,0,0,0,0,0,0,0,0,0,216.2,54.1,0,0,0,0,0,0,0,0,0,0,54.1,0,0,27,54.1,0,0,27,0,0,0,0,0,0,0,0,0,81.1,0,0,0,0,54.1,189.2,27,162.2,0,0,0,0,0,0,54.1,0,0,0,27,0,108.1,27,0,0,0,0,27,0,162.2,27,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,0,27,0,27,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,10.28,-5.73,-14.47,19.13,-3.63,,8,3.7,37,RoomService
guide_text_498.txt,36.4,18.2,36.4,145.5,145.5,0,0,0,72.7,18.2,0,0,18.2,0,0,0,18.2,36.4,18.2,0,0,236.4,36.4,0,0,0,18.2,0,0,0,0,0,54.5,0,18.2,18.2,18.2,36.4,0,0,0,0,0,0,0,0,0,0,0,0,72.7,18.2,0,18.2,0,18.2,218.2,0,145.5,18.2,0,0,0,0,0,0,0,90.9,0,0,0,54.5,18.2,0,0,0,18.2,18.2,0,163.6,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,54.5,72.7,0,0,0,0,0,0,0,0,0,0,72.7,0,36.4,0,0,18.2,18.2,0,66.06,-2.23,-1.62,2.05,-3.63,,11.5,3.8,55,Security
guide_text_499.txt,0,0,0,176.5,117.6,0,0,0,117.6,0,0,0,0,58.8,0,0,0,0,0,0,0,235.3,58.8,0,0,0,0,0,0,0,0,0,0,58.8,0,0,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,58.8,0,0,0,0,0,235.3,0,176.5,0,0,0,0,0,0,0,0,0,0,0,0,176.5,58.8,0,0,0,0,0,0,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,0,0,0,58.8,0,0,0,0,0,0,0,58.8,0,0,58.8,0,0,0,0,29.65,-5.73,-15.83,7.4,-3.63,,4,4.1,17,Tickets
guide_text_5.txt,0,0,50,200,150,0,0,0,100,0,0,0,0,50,0,0,0,0,0,0,0,200,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,250,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,150,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,32.79,-5.73,-13.73,17.2,-3.63,,4.5,3.6,20,HotelConcierge
guide_text_500.txt,0,0,0,133.3,66.7,0,0,66.7,66.7,0,0,0,0,0,0,0,0,66.7,0,0,0,266.7,66.7,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,133.3,66.7,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.3,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69,-5.73,-18.63,-6.61,-3.63,,3.8,3.9,15,FlightInfo
guide_text_501.txt,47.6,23.8,0,119,95.2,23.8,0,0,119,47.6,0,0,23.8,0,0,0,23.8,71.4,0,0,0,142.9,47.6,23.8,47.6,0,0,0,0,0,0,23.8,0,0,0,23.8,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,95.2,23.8,0,23.8,0,95.2,214.3,0,142.9,0,0,0,0,0,0,0,0,95.2,0,0,0,23.8,0,0,0,0,0,95.2,0,142.9,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,23.8,23.8,0,23.8,0,0,0,0,0,0,0,0,23.8,23.8,47.6,23.8,0,0,0,0,95.12,-4.16,8.44,-0.94,-3.63,,7.8,3.3,42,RoomService
guide_text_502.txt,0,0,27.8,166.7,0,55.6,27.8,27.8,111.1,55.6,0,0,0,0,0,0,0,0,0,0,27.8,138.9,27.8,55.6,0,0,27.8,0,0,0,0,27.8,0,83.3,27.8,55.6,27.8,55.6,0,0,0,0,0,0,0,0,0,0,0,0,55.6,27.8,0,0,0,55.6,111.1,27.8,222.2,0,0,0,0,0,0,0,0,0,0,0,0,83.3,27.8,0,0,0,55.6,27.8,0,111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,27.8,0,0,0,0,0,27.8,0,0,83.3,0,0,0,0,0,0,0,41.92,-0.39,-23.87,6.62,-3.63,,7.3,3.4,36,FlightAttendent
guide_text_503.txt,0,0,17.9,89.3,107.1,0,0,0,35.7,0,0,0,0,0,0,0,17.9,35.7,35.7,0,0,321.4,71.4,17.9,0,0,0,0,0,0,0,0,17.9,0,0,53.6,0,17.9,0,0,0,0,0,17.9,0,0,0,0,0,0,53.6,35.7,17.9,17.9,0,17.9,142.9,17.9,89.3,35.7,0,0,0,0,0,0,0,35.7,0,0,0,17.9,17.9,0,0,0,0,17.9,0,196.4,53.6,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,17.9,0,53.6,0,17.9,0,0,0,0,0,17.9,17.9,0,17.9,17.9,0,0,0,0,37.83,-5.73,-0.83,-2.35,-0.92,,12,4.3,56,HotelConcierge
guide_text_504.txt,0,0,38.5,211.5,134.6,0,19.2,0,38.5,0,0,0,19.2,0,0,0,38.5,19.2,0,0,0,230.8,57.7,19.2,0,0,0,0,0,0,0,0,38.5,0,0,38.5,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,38.5,0,38.5,173.1,57.7,153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,38.5,19.2,153.8,19.2,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,19.2,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,19.2,0,0,82.59,-5.73,1.46,-2.03,-3.63,,10.8,4.1,52,RoomService
